current_x,current_y,current_z,goal_x,goal_y,goal_z,nearest_obstacle_distance,target_dx,target_dy,target_dz
4.065056765779115,1.2597927611230588,-1.1641532508991743,4.6,1.6,-1.0,0.039855229934013914,0.8633273256224112,0.3688234446787623,0.3444346026300886
4.3909806182594195,1.399031210326662,-1.0341220920501382,4.6,1.6,-1.0,0.3309814123233633,0.7159126981130393,0.688338599288941,0.11687164501899987
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.940673962931768,0.2996153404182379,-0.15925810261429765
0.8107786875233947,0.5308376771855077,-0.5695457054700179,4.6,1.6,-1.0,0.7253993374332939,0.890040940509998,0.23024572021829823,-0.3934641439028917
1.1493489188707062,0.6184228018836697,-0.7192188723602296,4.6,1.6,-1.0,0.38993863246656346,0.927609201086872,0.22923518726176823,-0.2949447388580393
1.4042617681913385,0.6814180747647259,-0.8002715437722194,4.6,1.6,-1.0,0.15469017108732436,0.9893534126532001,0.002912027291865438,0.1455037627297603
1.8265343406739638,0.6826609766842513,-0.7381681059026066,4.6,1.6,-1.0,0.061635763773039476,0.9996243993116322,-0.021870458129136554,0.016514943599056756
2.187592281838357,0.6747615070535922,-0.7322030138756136,4.6,1.6,-1.0,0.30611117597464943,0.9095428512066258,0.408973246997906,-0.07397759835863502
2.5626846400486474,0.8434206740822325,-0.7627111221920742,4.6,1.6,-1.0,0.1602327821913418,0.88504091645074,0.4449559555621664,-0.13680926071649396
2.787884984784485,0.9566405633803576,-0.7975224988230712,4.6,1.6,-1.0,0.0329521864353281,0.030774144527866153,0.4050455648247706,-0.9137784427553326
2.78970902569722,0.9806483690593504,-0.8516838505139934,4.6,1.6,-1.0,0.050693314633863173,0.907234942700583,0.3404890052418151,-0.2469655766549439
3.1747338943942642,1.1251497857990749,-0.9564945056693269,4.6,1.6,-1.0,0.15965669168977092,0.9793773488931783,-0.12741542000464118,-0.15679706381182834
3.3969298768227936,1.096242445378684,-0.9920677989203412,4.6,1.6,-1.0,0.24471197349340723,0.9476556551281083,-0.25756898982891746,-0.18869810487184838
3.7515037501109365,0.9998706948716842,-1.0626708893619834,4.6,1.6,-1.0,0.1430574984735692,0.8012744071616974,0.5667437244989518,0.1917312576726249
4.03727699469459,1.2019989440081953,-0.9942902408556926,4.6,1.6,-1.0,0.049038493371240666,0.9658074122113964,-0.17812683435183355,0.18837959921743164
4.224349683130374,1.1674965521613005,-0.9578019331180555,4.6,1.6,-1.0,0.223870340927951,0.5306008961609934,0.8474792577407281,-0.015543380982762875
4.42343431637401,1.4854758439974556,-0.9636339027296947,4.6,1.6,-1.0,0.3692666102216188,0.8267202457000155,0.5362278583508064,-0.1702742472548729
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.9683584442491375,0.18676787998816308,-0.16552849439331377
0.7762671703474247,0.47257087717082313,-0.5643180617333654,4.6,1.6,-1.0,0.7837028815352098,0.9534975121840108,0.2811391150147636,-0.10864295774516478
0.9669666727842268,0.5287987001737758,-0.5860466532823984,4.6,1.6,-1.0,0.5914175369861167,0.9792437812148997,0.05731970509945604,-0.19441210960034563
